system:index, MIN_B3, MIN_B3_5perc,MIN_B4,MIN_B4_5perc,SCENE_ID,TILE,.geo
5329,495,514.2973619970074,259,278.3960393975714,L1C_T12CVD_A013550_20180125T161336,12CVD,
5330,515,523.0,265,272.00000000000006,L1C_T12CWD_A013550_20180125T161336,12CWD,
5331,696,743.4145336191656,407,470.8120679389557,L1C_T01CDP_A013552_20180125T193515,01CDP,
5332,1408,1543.1554735325888,1233,1368.4161073825503,L1C_T01CDQ_A013552_20180125T193515,01CDQ,
5333,615,660.7390523768638,353,397.5493432352702,L1C_T01CEP_A013552_20180125T193515,01CEP,
5334,616,657.1022136394521,362,396.673847459225,L1C_T02CMU_A013552_20180125T193515,02CMU,
5335,1994,2103.775621456607,1892,2007.9133978604182,L1C_T59CNQ_A013552_20180125T193515,59CNQ,
5336,1986,2376.598453465893,1887,2317.0419986719785,L1C_T60CVV_A013552_20180125T193515,60CVV,
5337,1321,1392.6404702529398,1102,1190.0442433741807,L1C_T60CWU_A013552_20180125T193515,60CWU,
5338,1445,1774.1809404910528,1272,1646.6668684597425,L1C_T60CWV_A013552_20180125T193515,60CWV,
5339,945,1649.0,557,1318.2949907235618,L1C_T55DEF_A013554_20180125T225330,55DEF,
5340,1155,7602.453197913807,796,7778.513735137351,L1C_T55DFE_A013554_20180125T225330,55DFE,
5341,1,927.917583606612,366,605.813544613569,L1C_T55DFF_A013554_20180125T225330,55DFF,
5342,841,1826.2577590741712,549,1697.6240316205538,L1C_T56DMK_A013554_20180125T225330,56DMK,
5343,1155,5979.309626330115,785,5986.154071979993,L1C_T56DML_A013554_20180125T225330,56DML,
5344,5175,6247.885861403133,5169,6382.967756033604,L1C_T56DNK_A013554_20180125T225330,56DNK,
5345,5175,6648.353383458645,5169,6791.514668901927,L1C_T56DNL_A013554_20180125T225330,56DNL,
5346,6586,6918.36104431467,6871,7292.080357142857,L1C_T56DPK_A013554_20180125T225330,56DPK,
5347,6636,6825.044162658503,6638,6840.317339426251,L1C_T51DWG_A013555_20180126T003500,51DWG,
5348,6611,7111.493804265362,6644,7238.9845181893925,L1C_T51DXG_A013555_20180126T003500,51DXG,
5349,6898,7271.845984275113,7066,7511.00784856879,L1C_T52DDM_A013555_20180126T003500,52DDM,
5350,6648,7624.823983876386,6766,7921.3295579101205,L1C_T52DDN_A013555_20180126T003500,52DDN,
5351,5630,6256.490051627121,6021,6639.507984262903,L1C_T52DEN_A013555_20180126T003500,52DEN,
5352,2488,3184.015574608667,2463,3246.256456835952,L1C_T52DFN_A013555_20180126T003500,52DFN,
5353,3545,3576.9543509272467,3598,3693.0,L1C_T53DMH_A013555_20180126T003500,53DMH,
5354,433,558.4612671034757,174,296.48211293944945,L1C_T47DPH_A013556_20180126T021549,47DPH,
5355,433,555.5216201927318,174,290.6692379325945,L1C_T47DPJ_A013556_20180126T021549,47DPJ,
5356,537,735.9200925589362,263,420.1037182171172,L1C_T48DVN_A013556_20180126T021549,48DVN,
5357,3289,4465.795275590551,3336,4717.625272859569,L1C_T48DWM_A013556_20180126T021549,48DWM,
5358,2210,4174.949825508659,2188,4367.154703167276,L1C_T48DWN_A013556_20180126T021549,48DWN,
5359,2210,3289.3397085610204,2156,3313.9943609022557,L1C_T48DXN_A013556_20180126T021549,48DXN,
5360,6298,7015.990344827587,6575,7415.784586815228,L1C_T39DVH_A013558_20180126T053706,39DVH,
5361,5276,6246.726174252748,5531,6584.298280341456,L1C_T39DWH_A013558_20180126T053706,39DWH,
5362,4437,5416.750843644544,4658,5750.499331372024,L1C_T39DXH_A013558_20180126T053706,39DXH,
5363,1058,1486.2737729229211,831,1359.6034554933972,L1C_T40DDN_A013558_20180126T053706,40DDN,
5364,1197,1582.1098403107464,929,1392.6441149212233,L1C_T40DEN_A013558_20180126T053706,40DEN,
5365,781,1389.6802629361196,489,1249.3305825242714,L1C_T33DXC_A013559_20180126T071858,33DXC,
5366,780,1631.0431878488428,500,1505.3574430823116,L1C_T34DDH_A013559_20180126T071858,34DDH,
5367,641,733.3359533378386,353,413.71864836889426,L1C_T34DEH_A013559_20180126T071858,34DEH,
5368,640,880.255324751316,370,540.0919136042695,L1C_T34DFH_A013559_20180126T071858,34DFH,
5369,699,846.6361334867661,372,542.1770041866955,L1C_T35DMC_A013559_20180126T071858,35DMC,
5370,702,860.7852733686067,392,603.0535173160173,L1C_T35DNC_A013559_20180126T071858,35DNC,
5371,749,2187.7534351145036,531,2004.2861663652805,L1C_T35DND_A013559_20180126T071858,35DND,
5372,663,722.8454156180743,274,401.8163224099986,L1C_T29DNC_A013560_20180126T085950,29DNC,
5373,448,627.6984752345052,198,336.53360524238525,L1C_T29DPC_A013560_20180126T085950,29DPC,
5374,511,627.6775769350285,219,336.71304383384825,L1C_T30DVH_A013560_20180126T085950,30DVH,
5375,5653,7442.496376811593,5429,7441.066256507335,L1C_T30DWG_A013560_20180126T085950,30DWG,
5376,528,671.9777227020869,258,358.81241985068067,L1C_T30DWH_A013560_20180126T085950,30DWH,
5377,4994,7663.414192568212,4529,7760.948670863938,L1C_T30DXG_A013560_20180126T085950,30DXG,
5378,4948,7501.864668168428,4530,7566.869300911855,L1C_T31DDB_A013560_20180126T085950,31DDB,
5379,4948,6417.691740412979,4530,6282.5272610647835,L1C_T31DDC_A013560_20180126T085950,31DDC,
5380,3505,3687.6676238334526,3650,3814.9600000000005,L1C_T25CER_A004652_20180126T095149,25CER,
5381,3526,4366.005034053894,3624,4560.634792122539,L1C_T26CMA_A004652_20180126T095149,26CMA,
5382,4058,4623.359457214066,4202,4846.682190978324,L1C_T26CMB_A004652_20180126T095149,26CMB,
5383,3735,4428.657035490605,3864,4592.906804954486,L1C_T26CNB_A004652_20180126T095149,26CNB,
5384,5064,6126.945545407546,5316,6289.545174142142,L1C_T26CNC_A004652_20180126T095149,26CNC,
5385,2348,5979.674805981452,2055,5919.287818096135,L1C_T27CVT_A004652_20180126T095149,27CVT,
5386,6474,6908.341445095389,6566,7143.091530773278,L1C_T19CEP_A013562_20180126T122207,19CEP,
5387,6614,6983.692380009896,6757,7191.07831078311,L1C_T19CEQ_A013562_20180126T122207,19CEQ,
5388,5716,6864.629213483144,5505,7055.322589456431,L1C_T19CER_A013562_20180126T122207,19CER,
5389,4678,6323.293562591737,4418,6414.543559959003,L1C_T20CMA_A013562_20180126T122207,20CMA,
5390,6474,6907.526679221593,6563,7143.472570876853,L1C_T20CMU_A013562_20180126T122207,20CMU,
5391,6630,6931.069007263922,6741,7147.559853792262,L1C_T20CMV_A013562_20180126T122207,20CMV,
5392,6733,6964.396616541354,6901,7175.46456597851,L1C_T20CNA_A013562_20180126T122207,20CNA,
5393,6243,6855.842895857529,6519,7096.058295686616,L1C_T20CNB_A013562_20180126T122207,20CNB,
5394,5980,6567.944998970981,6018,6712.123612386278,L1C_T20CNC_A013562_20180126T122207,20CNC,
5395,6739,7027.359560841722,6908,7218.327499999999,L1C_T20CND_A013562_20180126T122207,20CND,
5396,6769,7179.690469852257,6987,7443.311923762299,L1C_T20CPE_A013562_20180126T122207,20CPE,
5397,6949,7186.873880416365,7139,7452.027836879432,L1C_T20DPF_A013562_20180126T122207,20DPF,
5398,6027,6568.343693202471,5977,6711.380435799121,L1C_T21CVT_A013562_20180126T122207,21CVT,
5399,6412,6743.2463950720985,6536,6872.064955894144,L1C_T21CVU_A013562_20180126T122207,21CVU,
5400,6795,7179.567623659633,6967,7443.259405339803,L1C_T21CVV_A013562_20180126T122207,21CVV,
5401,6942,7187.01310759148,7132,7451.520275954906,L1C_T21DVA_A013562_20180126T122207,21DVA,
5402,580,597.0663567879469,312,324.6811184860895,L1C_T11CNU_A013564_20180126T154310,11CNU,
5403,567,599.8983488098776,310,338.9637004635375,L1C_T12CVD_A013564_20180126T154310,12CVD,
5404,739,1182.971567886821,454,962.5593127097352,L1C_T12CWD_A013564_20180126T154310,12CWD,
5405,1086,4195.903351658095,734,3935.00693842151,L1C_T12CXE_A013564_20180126T154310,12CXE,
5406,530,619.6331777344378,282,351.28074223338444,L1C_T13CDT_A013564_20180126T154310,13CDT,
5407,912,2718.81247134342,538,2459.8679245283024,L1C_T13CDU_A013564_20180126T154310,13CDU,
5408,1034,4197.592842105262,737,3935.010692899915,L1C_T13CDV_A013564_20180126T154310,13CDV,
5409,695,797.4151491949352,394,476.8244265719883,L1C_T13CEV_A013564_20180126T154310,13CEV,
5410,852,1504.2291666666667,550,1311.4201649407828,L1C_T13DEA_A013564_20180126T154310,13DEA,
5411,3385,6832.473757244306,2795,6832.403743315508,L1C_T13DFA_A013564_20180126T154310,13DFA,
5412,6436,7015.080395708513,6171,7031.153767968639,L1C_T14DMF_A013564_20180126T154310,14DMF,
5413,1877,2768.934436928919,1655,2703.0301768280196,L1C_T01CDP_A013566_20180126T190455,01CDP,
5414,3359,4309.605545200373,3388,4499.942363112393,L1C_T01CDQ_A013566_20180126T190455,01CDQ,
5415,1199,2832.509905943566,903,2803.43803743045,L1C_T01CEP_A013566_20180126T190455,01CEP,
5416,1191,2800.1854422495103,890,2769.3890118736167,L1C_T02CMU_A013566_20180126T190455,02CMU,
5417,2294,3663.362693856568,2248,3789.878020823383,L1C_T02CNU_A013566_20180126T190455,02CNU,
5418,1803,3663.424086464231,1587,3760.557084497957,L1C_T03CVP_A013566_20180126T190455,03CVP,
5419,2408,2959.506234079635,2166,2895.3347395064334,L1C_T60CWU_A013566_20180126T190455,60CWU,
5420,3369,4306.5971751412435,3386,4525.48804294778,L1C_T60CWV_A013566_20180126T190455,60CWV,
5421,4705,4969.655574043262,4709,4952.97904191617,L1C_T56DNK_A013568_20180126T222408,56DNK,
5422,2617,5072.169649049799,2509,5038.301666912524,L1C_T56DPK_A013568_20180126T222408,56DPK,
5423,2642,5392.2080310026395,2457,5328.236120337858,L1C_T57DVE_A013568_20180126T222408,57DVE,
5424,5295,6344.50603240262,5411,6581.935286401398,L1C_T57DWD_A013568_20180126T222408,57DWD,
5425,681,1773.3856564810942,361,1617.4456302045437,L1C_T57DWE_A013568_20180126T222408,57DWE,
5426,5034,5943.822669697955,5270,6199.4595289079225,L1C_T57DXD_A013568_20180126T222408,57DXD,
5427,3173,3542.840639082343,3132,3495.629438872324,L1C_T53DMJ_A013569_20180127T000458,53DMJ,
5428,1716,2830.8973930481284,1602,2671.8785495011516,L1C_T53DNH_A013569_20180127T000458,53DNH,
5429,2716,3119.988540174502,2611,3055.3415110460155,L1C_T53DNJ_A013569_20180127T000458,53DNJ,
5430,617,3233.513265306122,342,3107.8265957446806,L1C_T53DPG_A013569_20180127T000458,53DPG,
5431,1591,2445.245187197354,1270,2255.0860215053767,L1C_T53DPH_A013569_20180127T000458,53DPH,
5432,500,656.3763507494477,245,346.95685990012123,L1C_T54DVM_A013569_20180127T000458,54DVM,
5433,558,800.0772174002363,327,542.8755054406786,L1C_T48DXN_A013570_20180127T014535,48DXN,
5434,576,927.4434456234651,284,671.5860896301128,L1C_T49DDH_A013570_20180127T014535,49DDH,
5435,485,720.6889109664324,275,414.4634411757512,L1C_T49DEH_A013570_20180127T014535,49DEH,
5436,763,1565.7632727272728,493,1375.8095939206837,L1C_T49DFH_A013570_20180127T014535,49DFH,
5437,1368,2065.6367009132423,1104,1899.9608433734938,L1C_T50DMN_A013570_20180127T014535,50DMN,
5438,1202,7904.490280373827,818,8032.650666429179,L1C_T44DNL_A013571_20180127T032627,44DNL,
5439,8172,8206.0,8204,8268.59834710744,L1C_T44DNM_A013571_20180127T032627,44DNM,
5440,5208,7760.661511111111,4015,7823.445983379503,L1C_T44DPL_A013571_20180127T032627,44DPL,
5441,699,3828.0000000000005,372,3561.931297709924,L1C_T44DPM_A013571_20180127T032627,44DPM,
5442,702,6496.636190476191,375,6102.715472481827,L1C_T45DVG_A013571_20180127T032627,45DVG,
5443,616,729.5124834261472,330,409.4747247902346,L1C_T45DWG_A013571_20180127T032627,45DWG,
5444,610,626.7115000739315,325,346.5444034065669,L1C_T45DXG_A013571_20180127T032627,45DXG,
5445,6195,6269.522325997952,6482,6569.53555999742,L1C_T40DEM_A013572_20180127T050720,40DEM,
5446,6416,6469.373002283104,6752,6793.491569767442,L1C_T40DEN_A013572_20180127T050720,40DEN,
5447,6137,6379.428585104346,6408,6691.3237148863,L1C_T40DFM_A013572_20180127T050720,40DFM,
5448,6128,6315.3939209108485,6418,6604.043390222736,L1C_T41DMG_A013572_20180127T050720,41DMG,
5449,6251,6373.734544536967,6508,6653.296425796425,L1C_T41DNF_A013572_20180127T050720,41DNF,
5450,6251,6389.387637637639,6533,6681.492187499999,L1C_T41DNG_A013572_20180127T050720,41DNG,
5451,4718,4965.759197324415,4802,5094.042095416277,L1C_T35DMC_A013573_20180127T064828,35DMC,
5452,781,1377.4309904153356,476,1120.1380347593583,L1C_T35DNC_A013573_20180127T064828,35DNC,
5453,781,1456.0833770319873,476,1183.3942743764176,L1C_T35DND_A013573_20180127T064828,35DND,
5454,676,723.6344515291725,366,399.0140296441789,L1C_T35DPD_A013573_20180127T064828,35DPD,
5455,745,1247.4683672180831,422,930.8707639287768,L1C_T36DVJ_A013573_20180127T064828,36DVJ,
5456,3361,4301.674286711456,3301,4174.751257162906,L1C_T36DVK_A013573_20180127T064828,36DVK,
5457,3701,4784.814912999469,3563,4942.929846466888,L1C_T36DWK_A013573_20180127T064828,36DWK,
5458,6731,7128.127394289843,6896,7397.548083875632,L1C_T36DXJ_A013573_20180127T064828,36DXJ,
5459,5948,6583.872335151214,6044,6760.695990052846,L1C_T36DXK_A013573_20180127T064828,36DXK,
5460,6872,7028.578869047619,7103,7251.9490445859865,L1C_T37DDD_A013573_20180127T064828,37DDD,
5461,7986,8088.658110156646,8155,8249.469220812838,L1C_T30DXG_A013574_20180127T082930,30DXG,
5462,8075,8112.44801980198,8198,8286.033519553073,L1C_T30DXH_A013574_20180127T082930,30DXH,
5463,8001,8088.630443467838,8155,8253.60635840768,L1C_T31DDB_A013574_20180127T082930,31DDB,
5464,7335,8104.850132125329,7457,8264.261973237812,L1C_T31DDC_A013574_20180127T082930,31DDC,
5465,798,2074.345520632884,502,1827.3309859154926,L1C_T31DEC_A013574_20180127T082930,31DEC,
5466,524,551.8331021645257,269,300.15318401919336,L1C_T31DFC_A013574_20180127T082930,31DFC,
5467,489,529.9799136375673,257,292.319339405275,L1C_T32DMH_A013574_20180127T082930,32DMH,
5468,487,526.2911660442923,250,277.128429247264,L1C_T32DNH_A013574_20180127T082930,32DNH,
5469,2488,2843.3877708978325,2477,2903.414948453608,L1C_T25CER_A013575_20180127T101147,25CER,
5470,2066,2887.687113720643,2051,2991.7342218305994,L1C_T26CMA_A013575_20180127T101147,26CMA,
5471,2389,3823.2687536916715,2323,3981.7105816398043,L1C_T26CMB_A013575_20180127T101147,26CMB,
5472,878,977.7805549557328,580,662.4219938869737,L1C_T26CNB_A013575_20180127T101147,26CNB,
5473,878,1447.9238542042579,580,1183.1702370208516,L1C_T26CNC_A013575_20180127T101147,26CNC,
5474,5484,6188.814242160281,5501,6351.94275274056,L1C_T27CVT_A013575_20180127T101147,27CVT,
5475,5515,6183.486747505098,5503,6264.996878831792,L1C_T19CEP_A013576_20180127T115252,19CEP,
5476,5515,6257.597889431406,5503,6350.877547495683,L1C_T19CEQ_A013576_20180127T115252,19CEQ,
5477,5911,6768.461607320471,5778,6959.882179054053,L1C_T19CER_A013576_20180127T115252,19CER,
5478,5876,6887.658138316452,5729,7088.739292095223,L1C_T20CMA_A013576_20180127T115252,20CMA,
5479,7737,7809.644017725258,8137,8236.793333333335,L1C_T20CMT_A013576_20180127T115252,20CMT,
5480,5535,6264.0641596095875,5496,6343.444874988468,L1C_T20CMU_A013576_20180127T115252,20CMU,
5481,6032,6222.210107893242,6101,6346.1201923076915,L1C_T20CMV_A013576_20180127T115252,20CMV,
5482,6901,7123.6667912539715,7047,7403.720806390265,L1C_T20CNA_A013576_20180127T115252,20CNA,
5483,5180,6279.988658016513,4968,6455.771307432724,L1C_T20CNB_A013576_20180127T115252,20CNB,
5484,5642,6006.66637819126,5902,6278.090389610386,L1C_T20CNC_A013576_20180127T115252,20CNC,
5485,6914,7419.293059125963,7035,7767.454428313718,L1C_T20CNT_A013576_20180127T115252,20CNT,
5486,6401,6932.830806065445,6436,7141.808490264922,L1C_T20CNU_A013576_20180127T115252,20CNU,
5487,7115,7363.085050798259,7394,7708.121401752192,L1C_T21CVN_A013576_20180127T115252,21CVN,
5488,6694,6828.075,6730,6945.854304635762,L1C_T21CVT_A013576_20180127T115252,21CVT,
5489,1328,5004.999999999999,921,4976.44214876033,L1C_T12CWD_A013578_20180127T151254,12CWD,
5490,3032,6643.931382113821,2844,6623.693276366089,L1C_T12CXE_A013578_20180127T151254,12CXE,
5491,612,659.907443554486,341,373.9056047320604,L1C_T13CDT_A013578_20180127T151254,13CDT,
5492,1069,5219.993068565006,651,5083.830776173287,L1C_T13CDU_A013578_20180127T151254,13CDU,
5493,2993,6625.321078921079,2856,6623.578903189704,L1C_T13CDV_A013578_20180127T151254,13CDV,
5494,669,736.8438879913834,375,417.8379613271847,L1C_T13CEV_A013578_20180127T151254,13CEV,
5495,711,743.0389884814169,389,421.43932353276625,L1C_T13DEA_A013578_20180127T151254,13DEA,
5496,1238,5152.886665536149,869,4894.906305208649,L1C_T13DFA_A013578_20180127T151254,13DFA,
5497,5022,5221.45205479452,4787,5006.028496273565,L1C_T14CPE_A013578_20180127T151254,14CPE,
5498,1187,5169.030175586164,805,4959.442633803535,L1C_T14DMF_A013578_20180127T151254,14DMF,
5499,2056,5712.677589233471,1837,5682.443959989741,L1C_T14DNF_A013578_20180127T151254,14DNF,
5500,2143,4814.900363027087,1837,4590.051543302367,L1C_T14DPF_A013578_20180127T151254,14DPF,
5501,4577,4877.780538811662,4237,4625.503862447047,L1C_T15DVA_A013578_20180127T151254,15DVA,
5502,2999,3919.509940429196,2962,4015.4040865591855,L1C_T01CEP_A013580_20180127T183457,01CEP,
5503,1528,1678.0585361610833,1320,1455.8007924048738,L1C_T02CMU_A013580_20180127T183457,02CMU,
5504,756,827.7773064687168,477,547.9810372401188,L1C_T02CNU_A013580_20180127T183457,02CNU,
5505,660,707.907073406071,387,427.4516673875877,L1C_T03CVP_A013580_20180127T183457,03CVP,
5506,588,630.8192309667426,325,367.09536724607864,L1C_T03CWP_A013580_20180127T183457,03CWP,
5507,590,619.5083155143742,337,360.3979164974415,L1C_T03CWQ_A013580_20180127T183457,03CWQ,
5508,588,630.7793838513669,310,346.9423774100145,L1C_T04CDU_A013580_20180127T183457,04CDU,
5509,589,625.9173107628835,324,368.09813200365403,L1C_T04CDV_A013580_20180127T183457,04CDV,
5510,1577,3246.710349179638,1352,3343.6350397175643,L1C_T04CEA_A013580_20180127T183457,04CEA,
5511,752,2961.4254982600446,470,3052.3081120407414,L1C_T04CEV_A013580_20180127T183457,04CEV,
5512,3049,4495.763486879152,3060,4686.07807090844,L1C_T05CMQ_A013580_20180127T183457,05CMQ,
5513,3731,4079.8674115456242,3742,3986.354851031321,L1C_T05CMR_A013580_20180127T183457,05CMR,
5514,4630,5291.188647746245,4176,5139.41193737769,L1C_T57DWD_A013582_20180127T215356,57DWD,
5515,1371,5217.945112905885,960,5215.399881446355,L1C_T57DXC_A013582_20180127T215356,57DXC,
5516,1642,4703.867450885275,1238,4579.0671598719755,L1C_T57DXD_A013582_20180127T215356,57DXD,
5517,1388,5861.069864136798,972,5851.895433916828,L1C_T58DDH_A013582_20180127T215356,58DDH,
5518,1390,4447.6501690747,988,4319.735424959026,L1C_T58DDJ_A013582_20180127T215356,58DDJ,
5519,2461,5728.585877804032,2007,5668.850273951559,L1C_T58DEH_A013582_20180127T215356,58DEH,
5520,3059,5937.463763509218,3468,5902.830554061323,L1C_T58DFH_A013582_20180127T215356,58DFH,
5521,5395,6220.575471698113,5154,5971.0,L1C_T59DMC_A013582_20180127T215356,59DMC,
5522,2120,2387.882743362832,2020,2319.508586679044,L1C_T54DVM_A013583_20180127T233508,54DVM,
5523,1474,1903.4046730806995,1306,1840.9130021392914,L1C_T54DWM_A013583_20180127T233508,54DWM,
5524,1840,5819.720867208673,1584,5680.156041864891,L1C_T50DMM_A013584_20180128T011533,50DMM,
5525,644,671.5849875222252,335,359.9801222152203,L1C_T50DMN_A013584_20180128T011533,50DMN,
5526,1130,3598.761723700887,768,3426.87013215859,L1C_T50DNM_A013584_20180128T011533,50DNM,
5527,1220,5479.70170940171,878,5261.866379310345,L1C_T50DNN_A013584_20180128T011533,50DNN,
5528,4158,4684.423651304038,4169,4815.470911896932,L1C_T50DPM_A013584_20180128T011533,50DPM,
5529,5400,5621.6503999999995,5460,5719.290720961282,L1C_T50DPN_A013584_20180128T011533,50DPN,
5530,5406,5528.849676225717,5473,5607.4453551912575,L1C_T51DVH_A013584_20180128T011533,51DVH,
5531,1629,1685.4360587002095,1465,1525.518345235164,L1C_T45DXG_A013585_20180128T025603,45DXG,
5532,1629,1715.4560804401442,1465,1563.885765955844,L1C_T45DXH_A013585_20180128T025603,45DXH,
5533,601,630.8934791562926,335,368.41114340147385,L1C_T46DDN_A013585_20180128T025603,46DDN,
5534,421,525.9284266703618,198,271.6463385846733,L1C_T46DEN_A013585_20180128T025603,46DEN,
5535,504,547.5676636445646,257,295.55452640298194,L1C_T46DFN_A013585_20180128T025603,46DFN,
5536,7195,8247.800092926009,7008,8280.25443493363,L1C_T47DMH_A013585_20180128T025603,47DMH,
5537,4677,5336.7297273213335,4969,5591.733395599833,L1C_T41DNF_A013586_20180128T043722,41DNF,
5538,4677,5207.458399366086,4969,5496.723162675475,L1C_T41DNG_A013586_20180128T043722,41DNG,
5539,5244,5719.828721899073,5497,5958.304704054245,L1C_T41DPF_A013586_20180128T043722,41DPF,
5540,5324,5896.1967820019945,5562,6184.430209371883,L1C_T42DVL_A013586_20180128T043722,42DVL,
5541,5969,6359.96080467229,6144,6583.902493074793,L1C_T42DWL_A013586_20180128T043722,42DWL,
5542,1080,2388.286287089014,690,2152.269725797426,L1C_T36DXJ_A013587_20180128T061746,36DXJ,
5543,1343,2656.9061942959,1011,2466.0819981149857,L1C_T37DDD_A013587_20180128T061746,37DDD,
5544,2089,5328.084241598547,1877,5227.883634948433,L1C_T37DDE_A013587_20180128T061746,37DDE,
5545,2937,4464.53228137798,2814,4335.966701488639,L1C_T37DEE_A013587_20180128T061746,37DEE,
5546,2028,3885.626963350786,1846,3745.6031633056523,L1C_T37DFE_A013587_20180128T061746,37DFE,
5547,2075,4561.19181130396,1869,4451.973187686196,L1C_T37DFF_A013587_20180128T061746,37DFF,
5548,6493,7602.611888111888,6412,7657.0,L1C_T38DMK_A013587_20180128T061746,38DMK,
5549,2100,5152.363212014611,1886,5022.319905612675,L1C_T38DML_A013587_20180128T061746,38DML,
5550,581,866.2317004820086,333,670.6268788195782,L1C_T38DNL_A013587_20180128T061746,38DNL,
5551,558,588.0055663824602,281,306.3235663080756,L1C_T32DNH_A013588_20180128T075920,32DNH,
5552,593,666.6758057541447,212,357.879481753226,L1C_T32DPH_A013588_20180128T075920,32DPH,
5553,589,666.3128597064033,184,357.9330889384759,L1C_T33DVC_A013588_20180128T075920,33DVC,
5554,558,598.0860676442422,288,313.9394583706356,L1C_T33DWC_A013588_20180128T075920,33DWC,
5555,580,619.6298351343859,306,345.7584632437073,L1C_T33DXC_A013588_20180128T075920,33DXC,
5556,1148,2834.199675324675,754,2710.2036847492323,L1C_T24CVV_A013589_20180128T094013,24CVV,
5557,1148,1695.675654813976,754,1504.293684000797,L1C_T24CWV_A013589_20180128T094013,24CWV,
